datetime,experimentid,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l
2016-10-22T11:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.8,1460.606,17.38
2016-10-22T11:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.2,1490.444,17.82
2016-10-22T11:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.6,1509.834,18.3
2016-10-22T12:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.0,1515.948,18.05
2016-10-22T12:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.4,1518.594,17.87
2016-10-22T12:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.8,1516.359,18.36
2016-10-22T12:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.2,1497.698,18.5
2016-10-22T13:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,24.6,1471.374,18.07
2016-10-22T13:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,25.0,1443.725,18.31
2016-10-22T13:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,25.7,1357.587,17.77
2016-10-22T14:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.0,1300.283,17.82
2016-10-22T14:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.1,1236.775,17.33
2016-10-22T14:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.3,1159.853,17.66
2016-10-22T14:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,26.5,1086.17,16.44
2016-10-22T15:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,26.6,995.7434,15.96
2016-10-22T15:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,26.7,902.5336,15.57
2016-10-22T15:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,26.8,814.753,15.19
2016-10-22T15:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.7,715.7491,14.59
2016-10-22T16:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.7,606.4796,13.93
2016-10-22T16:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,26.6,504.2362,13.27
2016-10-22T16:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.6,401.3997,12.7
2016-10-22T16:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.4,302.1676,11.97
2016-10-22T17:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,26.3,211.0109,11.31
2016-10-22T17:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,26.3,116.9343,10.39
2016-10-22T17:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,26.1,49.09142,9.56
2016-10-22T17:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,26.0,14.55407,8.73
2016-10-22T18:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,25.8,3.786817,7.99
2016-10-22T18:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,25.6,2.828662,7.37
2016-10-22T18:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,25.5,2.783069,6.86
2016-10-22T18:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,25.4,2.691813,6.46
2016-10-22T19:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,25.2,2.691813,6.19
2016-10-22T19:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,25.0,2.691813,5.96
2016-10-22T19:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,24.9,2.600557,5.78
2016-10-22T19:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,24.7,2.600557,5.65
2016-10-22T20:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,24.6,2.600557,5.58
2016-10-22T20:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.88,24.4,2.600557,5.48
2016-10-22T20:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,24.3,2.554964,5.53
2016-10-22T20:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,24.1,2.554964,5.6
2016-10-22T21:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.88,23.9,2.50937,5.61
2016-10-22T21:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.88,23.8,2.50937,5.65
2016-10-22T21:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,23.6,2.50937,5.7
2016-10-22T22:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,23.2,2.50937,5.8
2016-10-22T22:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,23.0,2.463637,5.82
2016-10-22T22:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,22.8,2.418044,5.87
2016-10-22T23:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,22.5,2.418044,5.99
2016-10-22T23:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,22.3,2.418044,6.06
2016-10-22T23:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,22.1,2.418044,6.11
2016-10-22T23:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,21.9,2.418044,6.16
2016-10-23T00:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,21.7,2.418044,6.24
2016-10-23T00:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,21.5,2.372381,6.31
2016-10-23T00:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,21.3,2.372381,6.36
2016-10-23T00:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,21.0,2.372381,6.46
2016-10-23T01:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,20.8,2.372381,6.53
2016-10-23T01:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,20.6,2.326788,6.61
2016-10-23T01:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,20.4,2.326788,6.67
2016-10-23T01:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,20.1,2.326788,6.75
2016-10-23T02:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,19.9,2.326788,6.81
2016-10-23T02:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,19.7,2.326788,6.9
2016-10-23T02:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,19.5,2.326788,6.98
2016-10-23T02:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,19.3,2.326788,7.04
2016-10-23T03:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,19.1,2.281195,7.09
2016-10-23T03:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,18.8,2.281195,7.16
2016-10-23T03:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,18.7,2.281195,7.23
2016-10-23T03:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,18.5,2.326788,7.29
2016-10-23T04:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,18.3,2.281195,7.33
2016-10-23T04:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,18.1,2.281195,7.41
2016-10-23T04:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,17.9,2.281195,7.47
2016-10-23T04:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,17.7,2.235532,7.56
2016-10-23T05:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,17.5,2.235532,7.61
2016-10-23T05:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,17.3,2.189939,7.69
2016-10-23T05:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,17.1,2.235532,7.77
2016-10-23T05:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,16.9,2.144346,7.83
2016-10-23T06:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,16.8,2.144346,7.89
2016-10-23T06:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,16.6,2.326788,7.98
2016-10-23T06:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,16.5,6.706666,8.04
2016-10-23T06:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,16.3,27.73936,8.23
2016-10-23T07:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,16.2,78.74696,8.49
2016-10-23T07:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.1,164.2919,8.99
2016-10-23T07:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.0,267.2653,9.6
2016-10-23T07:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.0,388.6251,10.46
2016-10-23T08:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.1,499.9019,11.33
2016-10-23T08:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.8,559.5782,12.05
2016-10-23T08:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.0,694.9901,12.84
2016-10-23T09:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.4,879.7673,14.42
2016-10-23T09:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.7,923.4294,15.06
2016-10-23T09:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.9,848.8342,15.57
2016-10-23T09:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.3,1262.917,16.14
2016-10-23T10:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.6,1140.234,16.74
2016-10-23T10:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,18.9,1275.692,17.16
2016-10-23T10:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.4,1417.172,17.34
2016-10-23T10:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.8,1302.93,17.96
2016-10-23T11:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.2,1602.725,18.06
2016-10-23T11:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.6,1714.914,18.44
2016-10-23T11:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.9,885.2878,18.32
2016-10-23T11:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.3,1449.793,17.83
2016-10-23T12:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.7,1363.609,18.73
2016-10-23T12:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,22.3,1494.231,18.74
2016-10-23T12:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,22.8,1713.09,18.82
2016-10-23T12:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.3,1526.761,19.07
2016-10-23T13:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.7,1267.708,19.21
2016-10-23T13:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.1,1471.009,18.43
2016-10-23T13:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,24.5,1366.165,18.8
2016-10-23T13:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.8,1230.889,17.78
2016-10-23T14:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,25.0,1334.273,18.21
2016-10-23T14:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,25.3,1238.965,17.77
2016-10-23T14:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,25.5,1099.766,17.07
2016-10-23T14:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,25.7,1089.181,17.0
2016-10-23T15:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,25.8,1004.823,16.69
2016-10-23T15:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.0,912.2971,15.99
2016-10-23T15:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.0,790.618,15.69
2016-10-23T15:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.1,718.8058,15.02
2016-10-23T16:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.1,528.5995,14.25
2016-10-23T16:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.2,531.8843,13.61
2016-10-23T16:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.1,400.9892,13.06
2016-10-23T16:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.0,301.027,12.46
2016-10-23T17:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,25.9,191.1189,11.64
2016-10-23T17:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,25.8,105.072,10.81
2016-10-23T17:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,25.7,38.09607,9.95
2016-10-23T17:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,25.5,10.9041,9.2
2016-10-23T18:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,25.4,3.467386,8.5
2016-10-23T18:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,25.2,2.874255,7.94
2016-10-23T18:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,25.0,2.783069,7.54
2016-10-23T18:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.8,2.783069,7.27
2016-10-23T19:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.7,2.737406,7.07
2016-10-23T19:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,24.5,2.737406,6.86
2016-10-23T19:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.3,2.691813,6.77
2016-10-23T19:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.2,2.691813,6.69
2016-10-23T20:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.0,2.691813,6.62
2016-10-23T20:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.9,2.64622,6.55
2016-10-23T20:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.7,2.64622,6.55
2016-10-23T20:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.6,2.600557,6.53
2016-10-23T21:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.4,2.64622,6.46
2016-10-23T21:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.1,2.64622,6.59
2016-10-23T21:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.0,2.64622,6.52
2016-10-23T21:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,22.7,2.600557,6.58
2016-10-23T22:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.6,2.600557,6.6
2016-10-23T22:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.4,2.600557,6.65
2016-10-23T22:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.3,2.600557,6.63
2016-10-23T22:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.1,2.600557,6.65
2016-10-23T23:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.9,2.600557,6.71
2016-10-23T23:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.8,2.600557,6.74
2016-10-23T23:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.6,2.554964,6.76
2016-10-23T23:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,21.3,2.600557,6.83
2016-10-24T00:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,21.0,2.554964,6.85
2016-10-24T00:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.8,2.554964,6.91
2016-10-24T00:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.5,2.554964,6.96
2016-10-24T00:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.3,2.50937,6.97
2016-10-24T01:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.1,2.50937,7.09
2016-10-24T01:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.9,2.463637,7.17
2016-10-24T01:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.6,2.463637,7.2
2016-10-24T01:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.5,2.418044,7.23
2016-10-24T02:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.3,2.418044,7.32
2016-10-24T02:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.1,2.418044,7.35
2016-10-24T02:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.9,2.418044,7.41
2016-10-24T02:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.8,2.418044,7.48
2016-10-24T03:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.7,2.418044,7.52
2016-10-24T03:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.5,2.418044,7.55
2016-10-24T03:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.5,2.418044,7.63
2016-10-24T03:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,18.3,2.418044,7.65
2016-10-24T04:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,18.2,2.463637,7.68
2016-10-24T04:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,18.1,2.463637,7.74
2016-10-24T04:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,18.1,2.50937,7.73
2016-10-24T04:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,17.9,2.50937,7.73
2016-10-24T05:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,17.9,2.463637,7.75
2016-10-24T05:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,17.7,2.418044,7.76
2016-10-24T05:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,17.6,2.418044,7.84
2016-10-24T05:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,17.5,2.418044,7.81
2016-10-24T06:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,17.2,2.50937,7.89
2016-10-24T06:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.1,6.113605,7.95
2016-10-24T06:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.0,26.50751,8.05
2016-10-24T07:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.9,83.12684,8.45
2016-10-24T07:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.8,161.1895,8.9
2016-10-24T07:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.8,183.4996,8.59
2016-10-24T07:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,16.8,191.3925,6.46
2016-10-24T08:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,17.2,200.0612,10.56
2016-10-24T08:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.3,516.5548,11.5
2016-10-24T08:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.3,573.1284,12.4
2016-10-24T08:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.4,743.5796,13.39
2016-10-24T09:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.7,678.7936,14.2
2016-10-24T09:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.9,907.9172,15.02
2016-10-24T09:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.1,556.7039,15.58
2016-10-24T09:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.4,707.0805,16.09
2016-10-24T10:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.6,807.1339,16.66
2016-10-24T10:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.0,944.234,17.0
2016-10-24T10:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.3,968.004,17.68
2016-10-24T10:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.6,897.515,17.89
2016-10-24T11:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.9,741.2527,17.73
2016-10-24T11:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.2,807.2707,17.64
2016-10-24T11:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.5,894.4583,18.07
2016-10-24T11:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.9,1436.654,18.52
2016-10-24T12:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.2,1147.352,18.71
2016-10-24T12:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.6,1144.843,18.47
2016-10-24T12:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,22.0,1137.908,18.81
2016-10-24T12:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.3,871.5093,18.64
2016-10-24T13:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.6,1431.544,18.37
2016-10-24T13:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.9,1166.286,18.04
2016-10-24T13:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,23.1,818.8137,18.7
2016-10-24T13:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.3,807.6357,18.25
2016-10-24T14:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.4,627.0105,17.7
2016-10-24T14:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,23.7,708.0841,17.25
2016-10-24T14:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,23.9,627.1017,17.23
2016-10-24T14:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.0,480.4206,16.37
2016-10-24T15:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.1,487.8573,15.69
2016-10-24T15:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.2,381.0972,15.33
2016-10-24T15:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,24.2,344.6436,14.95
2016-10-24T15:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.2,232.8192,14.21
2016-10-24T16:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,24.3,217.3526,13.49
2016-10-24T16:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.2,145.4492,12.84
2016-10-24T16:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.2,139.2444,12.11
2016-10-24T16:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.2,86.86806,11.49
2016-10-24T17:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.1,43.75339,10.76
2016-10-24T17:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.0,23.8157,10.02
2016-10-24T17:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.9,12.95719,9.44
2016-10-24T17:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.9,4.973008,8.84
2016-10-24T18:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.8,2.965511,8.39
2016-10-24T18:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.7,2.783069,8.02
2016-10-24T18:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.7,2.737406,7.76
2016-10-24T18:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.6,2.691813,7.57
2016-10-24T19:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.5,2.691813,7.42
2016-10-24T19:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,23.4,2.737406,7.3
2016-10-24T19:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,23.3,2.691813,7.22
2016-10-24T19:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,23.2,2.691813,7.21
2016-10-24T20:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,23.1,2.691813,7.18
2016-10-24T20:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,23.0,2.691813,7.11
2016-10-24T20:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,23.0,2.691813,7.13
2016-10-24T20:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,23.0,2.64622,7.07
2016-10-24T21:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,22.8,2.691813,7.09
2016-10-24T21:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,22.6,2.691813,7.08
2016-10-24T21:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,22.6,2.691813,7.07
2016-10-24T21:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,22.4,2.691813,7.09
2016-10-24T22:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,22.3,2.691813,7.09
2016-10-24T22:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,22.2,2.691813,7.09
2016-10-24T22:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,22.2,2.691813,7.07
2016-10-24T22:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,22.1,2.64622,7.08
2016-10-24T23:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,22.1,2.64622,7.12
2016-10-24T23:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,22.0,2.64622,7.11
2016-10-24T23:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,21.9,2.64622,7.16
2016-10-24T23:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,21.8,2.64622,7.15
2016-10-25T00:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.06,21.7,2.64622,7.25
2016-10-25T00:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.06,21.6,2.64622,7.26
2016-10-25T00:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.06,21.4,2.600557,7.34
2016-10-25T00:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.07,21.3,2.64622,7.4
2016-10-25T01:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.07,21.2,2.600557,7.43
2016-10-25T01:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.07,21.1,2.600557,7.52
2016-10-25T01:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.08,21.0,2.554964,7.54
2016-10-25T01:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.08,20.9,2.50937,7.63
2016-10-25T02:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.09,20.8,2.50937,7.65
2016-10-25T02:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.09,20.7,2.463637,7.67
2016-10-25T02:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.1,20.6,2.50937,7.79
2016-10-25T02:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.11,20.5,2.463637,7.76
2016-10-25T03:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.11,20.4,2.418044,7.85
2016-10-25T03:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.1,20.3,2.418044,7.89
2016-10-25T03:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.11,20.2,2.463637,7.9
2016-10-25T03:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.11,20.1,2.418044,7.96
2016-10-25T04:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.12,20.0,2.418044,7.97
2016-10-25T04:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.12,19.9,2.418044,8.0
2016-10-25T04:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.12,19.8,2.418044,8.05
2016-10-25T04:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.12,19.7,2.418044,8.14
