time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),surface_pressure (hPa),windspeed_10m (km/h),direct_radiation (W/m²),diffuse_radiation (W/m²)
2018-02-11T08:00,29.8,32,0.00,1010.0,17.7,937.0,104.0
2018-02-11T09:00,30.5,31,0.00,1009.3,20.2,876.0,98.0
2018-02-11T10:00,30.6,32,0.00,1009.3,21.6,752.0,91.0
2018-02-11T11:00,29.7,37,0.00,1009.1,23.1,577.0,82.0
2018-02-11T12:00,28.3,42,0.00,1009.2,24.1,369.0,70.0
2018-02-11T13:00,26.6,48,0.00,1009.0,23.8,158.0,50.0
2018-02-11T14:00,24.9,52,0.00,1009.5,22.9,17.0,11.0
2018-02-11T15:00,22.9,58,0.00,1009.6,22.2,0.0,0.0
2018-02-11T16:00,22.3,61,0.00,1010.0,21.4,0.0,0.0
2018-02-11T17:00,21.6,63,0.00,1010.0,19.7,0.0,0.0
2018-02-11T18:00,21.0,66,0.00,1009.8,15.4,0.0,0.0
2018-02-11T19:00,20.5,69,0.00,1009.5,15.0,0.0,0.0
2018-02-11T20:00,20.1,71,0.00,1009.7,16.3,0.0,0.0
2018-02-11T21:00,20.0,73,0.00,1009.3,15.2,0.0,0.0
2018-02-11T22:00,19.7,75,0.00,1009.2,12.7,0.0,0.0
2018-02-11T23:00,19.5,77,0.00,1009.5,12.0,0.0,0.0
2018-02-12T00:00,19.4,78,0.00,1010.5,11.8,0.0,0.0
2018-02-12T01:00,19.6,78,0.00,1011.1,11.2,8.0,15.0
2018-02-12T02:00,21.5,69,0.00,1012.1,10.8,99.0,74.0
2018-02-12T03:00,23.3,61,0.00,1012.5,9.0,244.0,123.0
2018-02-12T04:00,26.0,52,0.00,1013.0,8.7,394.0,179.0
2018-02-12T05:00,27.9,45,0.00,1012.9,6.6,355.0,259.0
2018-02-12T06:00,29.7,39,0.00,1013.6,14.8,459.0,349.0
2018-02-12T07:00,31.0,34,0.00,1013.2,19.8,474.0,385.0
2018-02-12T08:00,31.8,33,0.00,1012.9,22.2,637.0,280.0
2018-02-12T09:00,31.8,36,0.00,1012.6,25.0,626.0,200.0
2018-02-12T10:00,31.3,39,0.00,1011.7,27.7,535.0,197.0
2018-02-12T11:00,30.6,42,0.00,1011.6,27.3,425.0,139.0
2018-02-12T12:00,29.8,45,0.00,1011.2,26.0,332.0,74.0
2018-02-12T13:00,28.2,50,0.00,1011.4,25.9,142.0,47.0
2018-02-12T14:00,26.2,58,0.00,1011.8,23.9,12.0,9.0
2018-02-12T15:00,25.2,61,0.00,1012.4,22.5,0.0,0.0
2018-02-12T16:00,24.2,66,0.10,1012.9,23.6,0.0,0.0
2018-02-12T17:00,23.6,69,0.10,1013.0,23.7,0.0,0.0
2018-02-12T18:00,23.1,70,0.10,1012.9,15.5,0.0,0.0
2018-02-12T19:00,22.7,71,0.10,1012.0,16.2,0.0,0.0
2018-02-12T20:00,22.2,71,0.10,1011.8,17.2,0.0,0.0
2018-02-12T21:00,22.1,70,0.00,1011.1,17.9,0.0,0.0
2018-02-12T22:00,21.8,71,0.00,1010.7,15.9,0.0,0.0
2018-02-12T23:00,21.7,73,0.00,1010.7,14.8,0.0,0.0
2018-02-13T00:00,21.6,74,0.20,1010.7,14.7,0.0,0.0
2018-02-13T01:00,21.8,75,0.00,1010.9,14.3,2.0,8.0
2018-02-13T02:00,23.0,71,0.00,1011.1,12.7,57.0,61.0
2018-02-13T03:00,26.1,58,0.00,1010.9,14.1,287.0,86.0
2018-02-13T04:00,28.6,50,0.00,1011.1,13.6,432.0,115.0
2018-02-13T05:00,31.1,43,0.00,1010.8,13.4,569.0,156.0
2018-02-13T06:00,32.8,38,0.00,1010.2,9.8,736.0,132.0
2018-02-13T07:00,33.0,37,0.00,1009.8,13.0,817.0,124.0
2018-02-13T08:00,32.3,41,0.20,1009.9,17.0,483.0,270.0
2018-02-13T09:00,27.3,59,0.90,1009.1,21.4,264.0,268.0
2018-02-13T10:00,28.8,51,0.00,1008.8,22.6,433.0,164.0
2018-02-13T11:00,30.0,46,0.00,1009.1,24.5,481.0,93.0
2018-02-13T12:00,29.2,50,0.50,1009.3,22.9,197.0,112.0
2018-02-13T13:00,28.0,58,0.50,1010.0,22.8,69.0,56.0
2018-02-13T14:00,26.4,67,0.60,1010.4,23.1,4.0,9.0
2018-02-13T15:00,23.9,73,0.00,1010.2,18.5,0.0,0.0
2018-02-13T16:00,23.6,75,0.00,1010.6,14.9,0.0,0.0
2018-02-13T17:00,23.7,75,0.00,1009.5,12.9,0.0,0.0
2018-02-13T18:00,23.7,76,0.00,1008.9,7.4,0.0,0.0
2018-02-13T19:00,23.4,79,0.00,1008.3,7.6,0.0,0.0
2018-02-13T20:00,22.8,82,0.00,1008.0,5.4,0.0,0.0
2018-02-13T21:00,22.0,87,0.00,1007.3,3.5,0.0,0.0
2018-02-13T22:00,22.8,83,0.00,1007.0,3.6,0.0,0.0
2018-02-13T23:00,20.6,92,0.00,1007.2,2.2,0.0,0.0
2018-02-14T00:00,19.9,95,0.00,1008.0,2.8,0.0,0.0
2018-02-14T01:00,20.4,94,0.00,1008.3,2.1,11.0,9.0
2018-02-14T02:00,22.8,82,0.00,1009.0,3.1,126.0,51.0
2018-02-14T03:00,25.0,68,0.00,1009.1,4.4,322.0,72.0
2018-02-14T04:00,26.3,61,0.00,1009.3,6.2,504.0,89.0
2018-02-14T05:00,27.1,56,0.00,1009.1,8.3,608.0,120.0
2018-02-14T06:00,28.1,52,0.00,1009.0,10.5,746.0,149.0
2018-02-14T07:00,28.6,51,0.00,1007.7,13.7,779.0,173.0
2018-02-14T08:00,28.5,52,0.00,1007.6,17.1,766.0,173.0
2018-02-14T09:00,28.0,55,0.00,1006.8,20.2,747.0,132.0
2018-02-14T10:00,26.9,60,0.00,1006.5,22.9,585.0,166.0
2018-02-14T11:00,25.7,64,0.00,1005.9,23.8,459.0,126.0
2018-02-14T12:00,24.8,67,0.00,1005.6,22.0,309.0,88.0
2018-02-14T13:00,23.7,72,0.00,1005.7,21.3,140.0,49.0
2018-02-14T14:00,22.3,81,0.00,1006.7,22.7,11.0,9.0
2018-02-14T15:00,21.2,86,0.00,1007.0,22.7,0.0,0.0
2018-02-14T16:00,20.9,87,0.00,1007.3,23.1,0.0,0.0
2018-02-14T17:00,20.7,88,0.00,1007.6,22.9,0.0,0.0
2018-02-14T18:00,20.6,88,0.00,1007.1,22.2,0.0,0.0
2018-02-14T19:00,20.6,88,0.00,1006.9,22.7,0.0,0.0
2018-02-14T20:00,20.4,88,0.00,1007.2,22.5,0.0,0.0
2018-02-14T21:00,20.2,90,0.00,1007.0,22.4,0.0,0.0
2018-02-14T22:00,19.9,91,0.00,1006.6,20.5,0.0,0.0
2018-02-14T23:00,19.7,92,0.00,1006.5,19.4,0.0,0.0
2018-02-15T00:00,19.4,93,0.00,1006.8,18.8,0.0,0.0
2018-02-15T01:00,19.6,91,0.00,1006.9,18.1,10.0,10.0
2018-02-15T02:00,21.1,81,0.00,1007.3,18.3,129.0,50.0
2018-02-15T03:00,22.3,73,0.00,1007.2,17.1,324.0,79.0
2018-02-15T04:00,24.1,65,0.00,1007.5,17.1,539.0,85.0
2018-02-15T05:00,25.4,59,0.00,1007.1,17.5,695.0,85.0
2018-02-15T06:00,26.4,54,0.00,1006.6,16.8,810.0,107.0
2018-02-15T07:00,26.9,53,0.00,1006.8,20.9,897.0,104.0
2018-02-15T08:00,26.8,53,0.00,1006.5,22.8,907.0,95.0
2018-02-15T09:00,26.3,54,0.00,1006.3,23.7,836.0,100.0
2018-02-15T10:00,25.3,56,0.00,1006.1,24.7,707.0,94.0
2018-02-15T11:00,24.2,58,0.00,1006.2,25.5,551.0,80.0
2018-02-15T12:00,22.9,61,0.00,1006.4,26.2,344.0,70.0
2018-02-15T13:00,21.5,68,0.00,1006.8,25.5,140.0,48.0
2018-02-15T14:00,20.4,76,0.00,1007.9,22.9,12.0,9.0
2018-02-15T15:00,20.0,80,0.00,1008.2,22.0,0.0,0.0
2018-02-15T16:00,19.7,83,0.00,1008.3,19.8,0.0,0.0
2018-02-15T17:00,19.3,85,0.00,1008.3,18.8,0.0,0.0
2018-02-15T18:00,18.9,88,0.00,1007.9,20.2,0.0,0.0
2018-02-15T19:00,18.7,90,0.00,1008.6,22.4,0.0,0.0
2018-02-15T20:00,18.5,89,0.00,1008.8,21.2,0.0,0.0
2018-02-15T21:00,18.3,87,0.00,1009.1,19.8,0.0,0.0
2018-02-15T22:00,18.3,82,0.00,1008.9,17.2,0.0,0.0
2018-02-15T23:00,18.1,84,0.00,1008.9,13.3,0.0,0.0
2018-02-16T00:00,18.2,83,0.00,1009.2,11.2,0.0,0.0
2018-02-16T01:00,18.5,81,0.00,1009.9,9.5,6.0,9.0
2018-02-16T02:00,19.7,73,0.00,1010.2,9.3,67.0,77.0
2018-02-16T03:00,21.0,68,0.00,1010.3,11.3,158.0,143.0
2018-02-16T04:00,22.3,63,0.00,1010.1,12.8,295.0,183.0
2018-02-16T05:00,23.1,62,0.00,1010.2,15.6,509.0,183.0
2018-02-16T06:00,23.4,63,0.00,1010.2,19.0,488.0,245.0
2018-02-16T07:00,23.9,62,0.00,1010.1,23.1,657.0,216.0
2018-02-16T08:00,23.8,62,0.00,1010.3,25.1,516.0,247.0
2018-02-16T09:00,23.6,62,0.00,1010.1,25.6,564.0,219.0
2018-02-16T10:00,23.2,62,0.00,1009.9,27.0,546.0,163.0
2018-02-16T11:00,22.6,62,0.00,1010.1,27.7,458.0,116.0
2018-02-16T12:00,21.8,64,0.00,1009.8,27.1,308.0,75.0
2018-02-16T13:00,20.8,66,0.00,1010.3,25.9,127.0,48.0
2018-02-16T14:00,19.7,71,0.00,1010.5,23.1,10.0,9.0
2018-02-16T15:00,19.1,73,0.00,1010.8,23.1,0.0,0.0
2018-02-16T16:00,18.9,74,0.00,1010.6,22.1,0.0,0.0
2018-02-16T17:00,18.8,74,0.00,1010.5,20.5,0.0,0.0
2018-02-16T18:00,18.7,75,0.00,1010.0,17.9,0.0,0.0
2018-02-16T19:00,18.5,77,0.00,1009.4,19.2,0.0,0.0
2018-02-16T20:00,18.2,78,0.00,1009.1,19.3,0.0,0.0
2018-02-16T21:00,17.9,80,0.00,1008.5,17.9,0.0,0.0
2018-02-16T22:00,17.6,82,0.00,1007.6,16.1,0.0,0.0
2018-02-16T23:00,17.4,84,0.00,1007.2,13.9,0.0,0.0
2018-02-17T00:00,17.1,86,0.00,1007.1,12.6,0.0,0.0
2018-02-17T01:00,17.1,87,0.00,1007.5,11.0,10.0,9.0
2018-02-17T02:00,19.4,73,0.00,1007.8,10.4,142.0,46.0
2018-02-17T03:00,21.8,61,0.00,1007.5,8.9,343.0,73.0
2018-02-17T04:00,24.2,52,0.00,1007.4,5.1,551.0,83.0
2018-02-17T05:00,26.1,46,0.00,1007.0,3.1,733.0,88.0
2018-02-17T06:00,27.3,43,0.00,1006.7,7.6,860.0,92.0
2018-02-17T07:00,27.9,41,0.00,1006.1,10.5,917.0,98.0
2018-02-17T08:00,28.0,40,0.00,1005.7,13.0,920.0,96.0
2018-02-17T09:00,27.8,39,0.00,1005.3,14.8,853.0,95.0
2018-02-17T10:00,27.4,39,0.00,1004.9,14.8,728.0,91.0
2018-02-17T11:00,26.9,39,0.00,1004.6,14.1,554.0,81.0
2018-02-17T12:00,26.1,42,0.00,1004.2,13.5,347.0,69.0
2018-02-17T13:00,24.8,50,0.00,1004.2,12.1,139.0,47.0
2018-02-17T14:00,22.9,61,0.00,1004.4,9.3,10.0,9.0
2018-02-17T15:00,21.0,72,0.00,1004.7,6.7,0.0,0.0
2018-02-17T16:00,19.9,81,0.00,1004.8,6.6,0.0,0.0
2018-02-17T17:00,18.7,90,0.00,1004.6,7.0,0.0,0.0
2018-02-17T18:00,17.6,97,0.00,1004.6,4.1,0.0,0.0
2018-02-17T19:00,17.1,98,0.00,1004.4,5.1,0.0,0.0
2018-02-17T20:00,16.5,99,0.00,1004.2,5.6,0.0,0.0
2018-02-17T21:00,16.2,99,0.00,1003.8,5.2,0.0,0.0
2018-02-17T22:00,16.4,100,0.00,1003.9,6.2,0.0,0.0
2018-02-17T23:00,16.6,99,0.00,1004.6,7.9,0.0,0.0
2018-02-18T00:00,16.9,99,0.00,1005.3,8.1,0.0,0.0
2018-02-18T01:00,17.2,98,0.10,1006.3,9.6,4.0,7.0
2018-02-18T02:00,18.2,91,0.20,1007.2,9.2,35.0,58.0
2018-02-18T03:00,18.9,87,0.20,1007.8,9.2,58.0,127.0
2018-02-18T04:00,20.3,76,0.00,1007.9,10.3,173.0,189.0
2018-02-18T05:00,21.4,70,0.00,1008.0,11.7,327.0,217.0
2018-02-18T06:00,22.1,66,0.00,1008.0,12.0,374.0,260.0
2018-02-18T07:00,22.5,63,0.00,1007.9,13.4,427.0,278.0
2018-02-18T08:00,23.0,60,0.00,1007.9,16.7,632.0,197.0
2018-02-18T09:00,22.9,59,0.00,1007.7,18.4,719.0,151.0
2018-02-18T10:00,22.6,57,0.00,1007.5,18.9,701.0,98.0
2018-02-18T11:00,21.9,57,0.00,1007.8,16.9,552.0,79.0
2018-02-18T12:00,21.0,59,0.00,1008.2,14.6,346.0,66.0
2018-02-18T13:00,20.0,64,0.00,1008.8,12.2,137.0,45.0
2018-02-18T14:00,19.2,70,0.00,1009.7,8.3,8.0,8.0
2018-02-18T15:00,18.9,76,0.00,1010.3,5.6,0.0,0.0
2018-02-18T16:00,18.5,80,0.00,1011.0,2.5,0.0,0.0
2018-02-18T17:00,18.6,80,0.00,1011.3,2.6,0.0,0.0
2018-02-18T18:00,18.5,81,0.00,1012.0,3.3,0.0,0.0
2018-02-18T19:00,18.5,82,0.00,1012.2,3.2,0.0,0.0
2018-02-18T20:00,18.4,84,0.00,1011.8,1.0,0.0,0.0
2018-02-18T21:00,18.1,86,0.00,1011.2,1.8,0.0,0.0
2018-02-18T22:00,16.8,93,0.00,1010.8,4.0,0.0,0.0
2018-02-18T23:00,16.5,95,0.00,1010.9,5.8,0.0,0.0
2018-02-19T00:00,16.4,96,0.00,1011.3,7.6,0.0,0.0
2018-02-19T01:00,16.6,96,0.00,1011.4,6.1,8.0,7.0
2018-02-19T02:00,19.5,84,0.00,1012.0,9.0,115.0,50.0
2018-02-19T03:00,21.5,70,0.00,1011.9,11.7,323.0,72.0
2018-02-19T04:00,23.2,61,0.00,1012.2,13.3,531.0,82.0
2018-02-19T05:00,24.5,54,0.00,1011.6,15.9,705.0,91.0
2018-02-19T06:00,25.3,51,0.00,1011.4,20.7,830.0,96.0
2018-02-19T07:00,25.6,48,0.00,1011.2,23.5,895.0,99.0
2018-02-19T08:00,25.7,47,0.00,1011.5,24.3,866.0,112.0
2018-02-19T09:00,25.5,46,0.00,1011.1,24.4,790.0,120.0
2018-02-19T10:00,25.2,46,0.00,1011.0,25.8,693.0,101.0
2018-02-19T11:00,24.5,49,0.00,1011.0,26.4,538.0,81.0
2018-02-19T12:00,23.4,53,0.00,1011.1,26.3,333.0,68.0
2018-02-19T13:00,22.0,59,0.00,1011.3,24.5,129.0,46.0
2018-02-19T14:00,20.9,66,0.00,1011.9,21.3,8.0,8.0
2018-02-19T15:00,20.1,73,0.00,1012.1,18.7,0.0,0.0
2018-02-19T16:00,19.8,75,0.00,1012.5,16.6,0.0,0.0
2018-02-19T17:00,19.3,78,0.00,1012.3,15.7,0.0,0.0
2018-02-19T18:00,19.0,82,0.00,1012.1,14.0,0.0,0.0
2018-02-19T19:00,18.6,85,0.00,1012.0,13.7,0.0,0.0
2018-02-19T20:00,18.3,88,0.00,1011.8,13.0,0.0,0.0
2018-02-19T21:00,18.0,91,0.00,1011.7,12.6,0.0,0.0
2018-02-19T22:00,17.7,92,0.00,1011.3,12.3,0.0,0.0
2018-02-19T23:00,17.6,93,0.00,1011.2,11.5,0.0,0.0
2018-02-20T00:00,17.4,94,0.00,1011.6,10.4,0.0,0.0
2018-02-20T01:00,17.4,95,0.00,1011.8,11.2,8.0,7.0
2018-02-20T02:00,19.1,87,0.00,1012.4,11.9,128.0,46.0
2018-02-20T03:00,21.4,73,0.00,1012.2,12.6,328.0,70.0
2018-02-20T04:00,23.3,62,0.00,1012.5,14.6,534.0,82.0
2018-02-20T05:00,24.5,56,0.00,1012.1,18.1,705.0,92.0
2018-02-20T06:00,25.3,53,0.00,1011.8,19.3,830.0,97.0
2018-02-20T07:00,25.5,52,0.00,1011.7,23.1,897.0,99.0
2018-02-20T08:00,25.4,53,0.00,1011.8,25.8,897.0,99.0
2018-02-20T09:00,25.1,55,0.00,1011.7,27.2,833.0,96.0
2018-02-20T10:00,24.4,58,0.00,1011.5,28.1,708.0,90.0
2018-02-20T11:00,23.5,61,0.00,1011.5,29.2,532.0,83.0
2018-02-20T12:00,22.4,66,0.00,1011.6,30.3,330.0,69.0
2018-02-20T13:00,21.2,70,0.00,1012.2,29.3,121.0,46.0
2018-02-20T14:00,20.3,75,0.00,1012.6,27.2,7.0,7.0
2018-02-20T15:00,20.3,76,0.00,1012.6,26.6,0.0,0.0
2018-02-20T16:00,20.3,75,0.00,1012.8,25.0,0.0,0.0
2018-02-20T17:00,20.1,74,0.00,1012.6,23.3,0.0,0.0
2018-02-20T18:00,19.9,74,0.00,1012.0,21.0,0.0,0.0
2018-02-20T19:00,19.5,75,0.00,1011.9,21.7,0.0,0.0
2018-02-20T20:00,19.0,76,0.00,1012.0,22.1,0.0,0.0
2018-02-20T21:00,18.7,76,0.00,1011.6,21.2,0.0,0.0
2018-02-20T22:00,18.4,78,0.00,1011.2,19.0,0.0,0.0
2018-02-20T23:00,18.1,80,0.00,1011.0,17.6,0.0,0.0
2018-02-21T00:00,17.9,83,0.00,1011.5,15.9,0.0,0.0
2018-02-21T01:00,18.0,84,0.00,1011.5,16.1,8.0,6.0
2018-02-21T02:00,19.7,75,0.00,1011.9,17.4,118.0,49.0
2018-02-21T03:00,22.1,62,0.00,1012.0,18.3,330.0,69.0
2018-02-21T04:00,24.3,54,0.00,1012.0,19.0,526.0,87.0
2018-02-21T05:00,26.6,47,0.00,1011.5,19.0,708.0,91.0
2018-02-21T06:00,28.4,42,0.00,1011.2,18.7,844.0,88.0
2018-02-21T07:00,29.6,40,0.00,1009.9,21.4,913.0,90.0
2018-02-21T08:00,30.1,39,0.00,1009.8,24.1,915.0,87.0
2018-02-21T09:00,30.0,39,0.00,1009.1,27.0,837.0,90.0
2018-02-21T10:00,29.5,41,0.00,1008.2,28.9,710.0,85.0
2018-02-21T11:00,28.7,43,0.00,1007.6,30.5,539.0,74.0
2018-02-21T12:00,27.5,46,0.00,1007.3,30.9,330.0,65.0
2018-02-21T13:00,25.9,51,0.00,1007.3,28.9,123.0,45.0
2018-02-21T14:00,24.3,56,0.00,1007.2,28.6,7.0,6.0
2018-02-21T15:00,23.5,59,0.00,1007.3,25.8,0.0,0.0
2018-02-21T16:00,22.7,62,0.00,1007.2,23.5,0.0,0.0
2018-02-21T17:00,21.9,65,0.00,1006.7,21.7,0.0,0.0
2018-02-21T18:00,21.3,68,0.00,1006.2,15.2,0.0,0.0
2018-02-21T19:00,20.8,70,0.00,1005.6,16.1,0.0,0.0
2018-02-21T20:00,20.5,72,0.00,1005.0,16.1,0.0,0.0
2018-02-21T21:00,20.2,73,0.00,1004.5,15.0,0.0,0.0
2018-02-21T22:00,19.8,76,0.00,1003.8,12.3,0.0,0.0
2018-02-21T23:00,19.3,80,0.00,1003.4,10.0,0.0,0.0
2018-02-22T00:00,18.7,85,0.00,1003.6,9.2,0.0,0.0
2018-02-22T01:00,18.2,90,0.00,1003.8,7.9,6.0,7.0
2018-02-22T02:00,20.7,75,0.00,1004.1,7.7,119.0,47.0
2018-02-22T03:00,23.9,60,0.00,1004.1,6.1,329.0,64.0
2018-02-22T04:00,26.7,50,0.00,1003.9,3.1,540.0,73.0
2018-02-22T05:00,28.8,44,0.00,1003.5,3.2,707.0,83.0
2018-02-22T06:00,30.0,40,0.00,1002.6,9.5,827.0,91.0
2018-02-22T07:00,30.5,39,0.00,1002.2,11.5,890.0,96.0
2018-02-22T08:00,30.5,40,0.00,1001.5,14.0,892.0,96.0
2018-02-22T09:00,30.0,41,0.00,1000.8,15.6,829.0,93.0
2018-02-22T10:00,29.2,44,0.00,1000.1,15.6,673.0,105.0
2018-02-22T11:00,28.4,47,0.00,999.6,16.2,519.0,90.0
2018-02-22T12:00,27.1,53,0.00,999.4,16.8,316.0,74.0
2018-02-22T13:00,25.0,63,0.00,999.5,15.3,109.0,51.0
2018-02-22T14:00,23.1,73,0.00,999.7,11.3,5.0,7.0
2018-02-22T15:00,21.3,83,0.00,1000.3,12.0,0.0,0.0
2018-02-22T16:00,20.0,91,0.00,1001.1,14.8,0.0,0.0
2018-02-22T17:00,19.3,96,0.00,1001.3,13.7,0.0,0.0
2018-02-22T18:00,19.0,98,0.00,1001.8,11.0,0.0,0.0
2018-02-22T19:00,18.8,99,0.00,1001.8,7.6,0.0,0.0
2018-02-22T20:00,18.6,99,0.00,1002.2,8.0,0.0,0.0
2018-02-22T21:00,18.6,99,0.00,1002.5,7.6,0.0,0.0
2018-02-22T22:00,18.6,99,0.00,1002.4,8.0,0.0,0.0
2018-02-22T23:00,18.7,98,0.00,1002.7,10.1,0.0,0.0
2018-02-23T00:00,18.8,98,0.00,1003.0,10.4,0.0,0.0
2018-02-23T01:00,18.9,98,0.20,1003.4,10.0,0.0,4.0
2018-02-23T02:00,19.3,94,0.30,1003.7,10.7,29.0,45.0
2018-02-23T03:00,19.7,88,0.30,1004.1,14.1,173.0,86.0
2018-02-23T04:00,20.1,85,0.40,1004.3,17.4,359.0,129.0
2018-02-23T05:00,20.7,81,0.30,1004.5,20.7,448.0,168.0
2018-02-23T06:00,21.6,73,0.20,1004.8,20.9,621.0,167.0
2018-02-23T07:00,22.1,64,0.00,1004.2,22.1,694.0,136.0
2018-02-23T08:00,22.5,56,0.00,1004.3,22.3,686.0,151.0
2018-02-23T09:00,22.7,55,0.00,1004.0,22.6,641.0,144.0
2018-02-23T10:00,21.5,64,0.20,1003.9,23.2,492.0,161.0
2018-02-23T11:00,19.8,75,0.40,1004.3,22.7,199.0,170.0
2018-02-23T12:00,18.7,79,0.10,1005.1,20.2,6.0,98.0
2018-02-23T13:00,18.1,78,0.00,1005.4,18.3,1.0,38.0
2018-02-23T14:00,17.8,78,0.00,1006.4,15.3,1.0,3.0
2018-02-23T15:00,17.4,79,0.00,1007.0,14.9,0.0,0.0
2018-02-23T16:00,17.1,80,0.00,1007.9,14.3,0.0,0.0
2018-02-23T17:00,16.9,80,0.00,1008.0,15.1,0.0,0.0
2018-02-23T18:00,16.7,80,0.00,1007.5,14.3,0.0,0.0
2018-02-23T19:00,16.3,81,0.00,1008.2,14.8,0.0,0.0
2018-02-23T20:00,15.9,82,0.00,1007.8,13.5,0.0,0.0
2018-02-23T21:00,15.6,83,0.00,1007.7,13.2,0.0,0.0
2018-02-23T22:00,15.3,83,0.00,1008.2,13.3,0.0,0.0
2018-02-23T23:00,15.2,84,0.00,1008.3,11.9,0.0,0.0
2018-02-24T00:00,15.1,83,0.00,1008.8,9.4,0.0,0.0
2018-02-24T01:00,15.1,82,0.00,1009.0,9.8,5.0,5.0
2018-02-24T02:00,16.1,71,0.00,1009.9,14.7,88.0,51.0
2018-02-24T03:00,17.4,56,0.00,1010.3,18.0,230.0,89.0
2018-02-24T04:00,18.1,51,0.00,1011.1,20.1,336.0,120.0
2018-02-24T05:00,18.6,49,0.00,1011.5,23.0,407.0,179.0
2018-02-24T06:00,18.5,50,0.00,1011.6,21.1,477.0,191.0
2018-02-24T07:00,18.5,50,0.00,1012.0,22.0,562.0,197.0
2018-02-24T08:00,18.5,49,0.00,1012.5,21.4,500.0,190.0
2018-02-24T09:00,18.5,47,0.00,1012.4,21.5,500.0,172.0
2018-02-24T10:00,18.6,47,0.00,1013.1,25.3,571.0,131.0
2018-02-24T11:00,17.9,49,0.00,1013.7,26.7,331.0,133.0
2018-02-24T12:00,17.3,52,0.00,1013.9,25.9,239.0,75.0
2018-02-24T13:00,16.7,55,0.00,1014.7,23.5,98.0,43.0
2018-02-24T14:00,16.0,59,0.00,1015.4,20.4,5.0,4.0
2018-02-24T15:00,16.0,59,0.00,1016.3,18.8,0.0,0.0
2018-02-24T16:00,15.8,61,0.00,1016.9,17.8,0.0,0.0
2018-02-24T17:00,15.5,63,0.00,1016.8,16.4,0.0,0.0
2018-02-24T18:00,15.2,66,0.00,1017.2,15.3,0.0,0.0
2018-02-24T19:00,15.0,69,0.00,1017.1,15.5,0.0,0.0
2018-02-24T20:00,14.8,71,0.00,1017.1,15.8,0.0,0.0
2018-02-24T21:00,14.6,72,0.00,1017.0,14.8,0.0,0.0
2018-02-24T22:00,14.4,73,0.00,1017.0,13.0,0.0,0.0
2018-02-24T23:00,14.2,74,0.00,1016.9,12.5,0.0,0.0
2018-02-25T00:00,14.0,76,0.00,1016.9,12.7,0.0,0.0
2018-02-25T01:00,13.8,77,0.00,1017.2,11.5,6.0,5.0
2018-02-25T02:00,15.6,66,0.00,1017.6,12.7,122.0,43.0
