datetime,experimentid_x,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s,month
2018-04-07 20:30:00,Spring2018_SOT_26BAM_LRB0401,7.73,20.0,3.056767,4.08,29.89,1,25.6,0.5,4
2018-04-07 20:45:00,Spring2018_SOT_26BAM_LRB0401,7.72,19.8,3.056767,4.09,29.39,1,26.3,1.0,4
2018-04-07 21:00:00,Spring2018_SOT_26BAM_LRB0401,7.72,19.5,3.056767,4.1,29.34,1,26.7,1.5,4
2018-04-07 21:15:00,Spring2018_SOT_26BAM_LRB0401,7.71,19.3,3.056767,4.12,29.49,1,26.5,2.0,4
2018-04-07 21:30:00,Spring2018_SOT_26BAM_LRB0401,7.7,19.0,3.056767,4.17,29.46,1,26.5,2.5,4
2018-04-07 21:45:00,Spring2018_SOT_26BAM_LRB0401,7.69,18.8,3.056767,4.21,29.14,1,27.0,1.5,4
2018-04-07 22:00:00,Spring2018_SOT_26BAM_LRB0401,7.69,18.6,3.056767,4.25,28.47,1,28.0,0.5,4
2018-04-07 22:15:00,Spring2018_SOT_26BAM_LRB0401,7.68,18.5,3.056767,4.29,28.1,1,28.7,0.5,4
2018-04-07 22:30:00,Spring2018_SOT_26BAM_LRB0401,7.67,18.3,3.056767,4.3,27.85,1,29.6,0.5,4
2018-04-07 22:45:00,Spring2018_SOT_26BAM_LRB0401,7.67,18.2,3.011174,4.33,27.46,1,30.7,0.5,4
2018-04-07 23:00:00,Spring2018_SOT_26BAM_LRB0401,7.68,18.0,2.965511,4.36,27.43,1,31.1,2.0,4
2018-04-07 23:15:00,Spring2018_SOT_26BAM_LRB0401,7.66,17.9,2.965511,4.38,27.26,1,31.6,2.0,4
2018-04-07 23:30:00,Spring2018_SOT_26BAM_LRB0401,7.67,17.8,2.965511,4.4,26.82,1,32.2,1.0,4
2018-04-07 23:45:00,Spring2018_SOT_26BAM_LRB0401,7.66,17.6,2.965511,4.42,26.79,1,32.2,1.0,4
2018-04-08 00:00:00,Spring2018_SOT_26BAM_LRB0401,7.67,17.5,2.965511,4.42,26.62,1,32.2,1.5,4
2018-04-08 00:15:00,Spring2018_SOT_26BAM_LRB0401,7.66,17.4,2.965511,4.43,26.82,1,32.5,2.5,4
2018-04-08 00:30:00,Spring2018_SOT_26BAM_LRB0401,7.66,17.3,2.965511,4.46,26.65,1,33.6,2.5,4
2018-04-08 00:45:00,Spring2018_SOT_26BAM_LRB0401,7.66,17.2,2.965511,4.49,26.35,1,34.7,2.0,4
2018-04-08 01:00:00,Spring2018_SOT_26BAM_LRB0401,7.67,17.1,2.965511,4.5,26.16,1,35.8,2.5,4
2018-04-08 01:15:00,Spring2018_SOT_26BAM_LRB0401,7.67,17.1,2.965511,4.52,25.89,1,36.6,2.0,4
2018-04-08 01:30:00,Spring2018_SOT_26BAM_LRB0401,7.67,17.0,2.965511,4.55,25.55,1,37.5,0.0,4
2018-04-08 01:45:00,Spring2018_SOT_26BAM_LRB0401,7.68,17.0,2.919918,4.54,25.19,1,37.7,0.0,4
2018-04-08 02:00:00,Spring2018_SOT_26BAM_LRB0401,7.67,16.9,2.874255,4.57,25.4,1,38.0,1.5,4
2018-04-08 02:15:00,Spring2018_SOT_26BAM_LRB0401,7.69,16.8,2.874255,4.61,25.28,1,37.7,1.0,4
2018-04-08 02:30:00,Spring2018_SOT_26BAM_LRB0401,7.69,16.8,2.874255,4.63,25.23,1,38.1,1.5,4
2018-04-08 02:45:00,Spring2018_SOT_26BAM_LRB0401,7.69,16.7,2.874255,4.65,25.02,1,39.6,1.5,4
2018-04-08 03:00:00,Spring2018_SOT_26BAM_LRB0401,7.71,16.7,2.874255,4.68,24.9,1,40.6,1.5,4
2018-04-08 03:15:00,Spring2018_SOT_26BAM_LRB0401,7.72,16.6,2.874255,4.7,24.77,1,41.4,1.0,4
2018-04-08 03:30:00,Spring2018_SOT_26BAM_LRB0401,7.72,16.6,2.874255,4.7,24.68,1,42.4,2.0,4
2018-04-08 03:45:00,Spring2018_SOT_26BAM_LRB0401,7.72,16.6,2.874255,4.72,24.53,1,43.0,1.5,4
2018-04-08 04:00:00,Spring2018_SOT_26BAM_LRB0401,7.73,16.6,2.874255,4.74,24.32,1,43.0,1.0,4
2018-04-08 04:15:00,Spring2018_SOT_26BAM_LRB0401,7.73,16.5,2.874255,4.77,24.32,1,42.7,1.0,4
2018-04-08 04:30:00,Spring2018_SOT_26BAM_LRB0401,7.74,16.4,2.874255,4.79,21.56,1,44.5,1.0,4
2018-04-08 04:45:00,Spring2018_SOT_26BAM_LRB0401,7.74,16.3,2.783069,4.83,21.41,1,42.4,0.5,4
2018-04-08 05:00:00,Spring2018_SOT_26BAM_LRB0401,7.75,16.1,2.783069,4.86,20.72,1,43.6,1.5,4
2018-04-08 05:15:00,Spring2018_SOT_26BAM_LRB0401,7.76,15.9,2.737406,4.89,20.65,1,43.4,0.5,4
2018-04-08 05:30:00,Spring2018_SOT_26BAM_LRB0401,7.77,15.7,2.737406,4.95,20.79,1,43.5,0.5,4
2018-04-08 05:45:00,Spring2018_SOT_26BAM_LRB0401,7.78,15.5,2.874255,4.99,20.22,1,42.1,2.0,4
2018-04-08 06:00:00,Spring2018_SOT_26BAM_LRB0401,7.78,15.3,6.706666,5.04,20.13,2,41.5,1.0,4
2018-04-08 06:15:00,Spring2018_SOT_26BAM_LRB0401,7.79,15.1,26.37066,5.2,20.08,12,41.8,1.0,4
2018-04-08 06:30:00,Spring2018_SOT_26BAM_LRB0401,7.84,15.0,65.33356,5.59,20.29,27,40.9,1.5,4
2018-04-08 06:45:00,Spring2018_SOT_26BAM_LRB0401,7.91,14.9,142.9856,6.22,20.86,74,39.2,1.0,4
2018-04-08 07:00:00,Spring2018_SOT_26BAM_LRB0401,7.77,14.9,230.173,7.15,21.27,116,38.7,1.5,4
2018-04-08 07:15:00,Spring2018_SOT_26BAM_LRB0401,7.95,14.9,321.3297,8.28,21.8,157,38.4,1.0,4
2018-04-08 07:30:00,Spring2018_SOT_26BAM_LRB0401,7.89,15.1,421.6569,9.5,22.54,197,37.4,1.0,4
2018-04-08 07:45:00,Spring2018_SOT_26BAM_LRB0401,7.88,16.4,536.1731,10.5,23.42,257,35.7,1.0,4
2018-04-08 08:00:00,Spring2018_SOT_26BAM_LRB0401,7.81,16.7,649.1836,11.92,24.1,311,34.6,0.5,4
2018-04-08 08:15:00,Spring2018_SOT_26BAM_LRB0401,7.79,17.1,767.6691,13.28,24.9,363,33.9,0.0,4
2018-04-08 08:30:00,Spring2018_SOT_26BAM_LRB0401,7.85,17.6,883.8277,14.58,25.16,417,34.5,0.0,4
2018-04-08 08:45:00,Spring2018_SOT_26BAM_LRB0401,7.95,18.2,996.7927,15.82,25.48,469,33.7,0.5,4
2018-04-08 09:00:00,Spring2018_SOT_26BAM_LRB0401,7.75,18.9,1097.439,16.95,26.94,517,31.7,0.0,4
2018-04-08 09:15:00,Spring2018_SOT_26BAM_LRB0401,7.94,19.6,1198.268,18.04,26.72,564,31.9,0.0,4
2018-04-08 09:30:00,Spring2018_SOT_26BAM_LRB0401,7.85,20.5,1293.714,18.98,27.28,608,32.6,0.5,4
2018-04-08 09:45:00,Spring2018_SOT_26BAM_LRB0401,7.78,21.3,1368.309,19.9,27.09,648,33.8,1.0,4
2018-04-08 15:45:00,Spring2018_SOT_26BAM_LRB0401,8.0,28.2,1217.841,19.6,32.72,594,14.2,3.5,4
2018-04-08 16:00:00,Spring2018_SOT_26BAM_LRB0401,7.92,27.7,1117.924,18.81,32.61,549,13.3,3.0,4
2018-04-08 16:15:00,Spring2018_SOT_26BAM_LRB0401,7.8,27.1,1016.32,17.87,32.72,497,14.4,3.0,4
2018-04-08 16:30:00,Spring2018_SOT_26BAM_LRB0401,7.9,26.5,808.0006,16.8,32.51,367,13.5,3.0,4
2018-04-08 16:45:00,Spring2018_SOT_26BAM_LRB0401,7.93,25.9,710.6393,15.67,32.72,352,13.3,2.5,4
2018-04-08 17:00:00,Spring2018_SOT_26BAM_LRB0401,7.94,25.3,656.894,14.66,32.51,287,13.4,2.0,4
2018-04-08 17:15:00,Spring2018_SOT_26BAM_LRB0401,7.9,24.5,559.8975,13.55,32.61,293,9.9,2.5,4
2018-04-08 17:45:00,Spring2018_SOT_26BAM_LRB0401,7.96,23.0,359.7907,11.49,32.33,178,7.1,2.0,4
2018-04-08 18:00:00,Spring2018_SOT_26BAM_LRB0401,7.77,22.3,258.8248,10.37,31.87,133,7.5,2.0,4
2018-04-08 18:15:00,Spring2018_SOT_26BAM_LRB0401,7.84,21.6,161.0526,9.22,31.56,81,8.1,2.0,4
2018-04-08 18:30:00,Spring2018_SOT_26BAM_LRB0401,7.85,20.9,64.421,8.06,31.23,33,9.6,0.5,4
2018-04-08 18:45:00,Spring2018_SOT_26BAM_LRB0401,7.84,20.4,29.6556,7.11,30.44,11,9.8,0.5,4
2018-04-08 19:00:00,Spring2018_SOT_26BAM_LRB0401,7.82,19.9,7.254203,6.31,29.79,1,10.7,0.0,4
2018-04-08 19:15:00,Spring2018_SOT_26BAM_LRB0401,7.8,19.5,3.23928,5.66,29.49,1,10.1,0.0,4
2018-04-08 19:30:00,Spring2018_SOT_26BAM_LRB0401,7.8,19.0,3.056767,5.28,29.16,1,9.7,1.0,4
2018-04-08 19:45:00,Spring2018_SOT_26BAM_LRB0401,7.8,18.6,3.011174,5.07,28.49,1,10.1,0.0,4
2018-04-08 20:00:00,Spring2018_SOT_26BAM_LRB0401,7.8,18.2,3.011174,4.98,28.07,1,10.6,0.0,4
2018-04-08 20:15:00,Spring2018_SOT_26BAM_LRB0401,7.81,17.7,2.965511,4.93,27.46,1,11.3,0.0,4
2018-04-08 20:30:00,Spring2018_SOT_26BAM_LRB0401,7.81,17.4,2.965511,4.95,27.46,1,12.1,0.5,4
2018-04-08 20:45:00,Spring2018_SOT_26BAM_LRB0401,7.81,17.0,2.965511,4.99,27.06,1,12.8,0.0,4
2018-04-08 21:15:00,Spring2018_SOT_26BAM_LRB0401,7.81,16.5,2.874255,5.11,24.97,1,15.1,0.0,4
2018-04-08 21:30:00,Spring2018_SOT_26BAM_LRB0401,7.81,16.2,2.874255,5.17,26.08,1,14.9,1.0,4
2018-04-08 21:45:00,Spring2018_SOT_26BAM_LRB0401,7.81,16.0,2.874255,5.25,26.06,1,14.9,0.5,4
2018-04-08 22:00:00,Spring2018_SOT_26BAM_LRB0401,7.81,15.7,2.874255,5.31,25.06,1,15.7,0.0,4
2018-04-08 22:15:00,Spring2018_SOT_26BAM_LRB0401,7.81,15.5,2.783069,5.39,23.81,1,17.3,0.0,4
2018-04-08 22:30:00,Spring2018_SOT_26BAM_LRB0401,7.8,15.3,2.783069,5.45,23.83,1,17.4,0.0,4
2018-04-08 22:45:00,Spring2018_SOT_26BAM_LRB0401,7.81,15.1,2.783069,5.5,24.07,1,17.0,0.0,4
2018-04-08 23:00:00,Spring2018_SOT_26BAM_LRB0401,7.81,14.9,2.783069,5.57,23.35,1,18.2,0.0,4
2018-04-08 23:15:00,Spring2018_SOT_26BAM_LRB0401,7.81,14.7,2.737406,5.59,22.92,1,18.8,0.0,4
2018-04-08 23:30:00,Spring2018_SOT_26BAM_LRB0401,7.81,14.5,2.783069,5.65,23.02,1,17.8,0.0,4
2018-04-08 23:45:00,Spring2018_SOT_26BAM_LRB0401,7.82,14.3,2.737406,5.69,21.77,1,18.5,0.0,4
2018-04-10 00:00:00,Spring2018_SOT_26BAM_LRB0401,8.01,17.7,2.50937,5.33,21.01,1,13.8,0.0,4
2018-04-10 00:15:00,Spring2018_SOT_26BAM_LRB0401,8.01,17.4,2.463637,5.42,20.2,1,14.8,0.5,4
2018-04-10 00:30:00,Spring2018_SOT_26BAM_LRB0401,8.03,16.8,2.418044,5.45,19.96,1,16.0,1.5,4
2018-04-10 00:45:00,Spring2018_SOT_26BAM_LRB0401,8.03,16.3,2.418044,5.53,20.51,1,16.2,1.0,4
2018-04-10 01:00:00,Spring2018_SOT_26BAM_LRB0401,8.04,15.9,2.418044,5.68,20.89,1,16.1,0.5,4
2018-04-10 01:15:00,Spring2018_SOT_26BAM_LRB0401,8.05,15.6,2.418044,5.77,20.56,1,16.3,0.0,4
2018-04-10 01:30:00,Spring2018_SOT_26BAM_LRB0401,8.06,15.3,2.418044,5.86,19.75,1,18.0,0.0,4
2018-04-10 01:45:00,Spring2018_SOT_26BAM_LRB0401,8.06,15.0,2.418044,5.94,19.41,1,18.6,1.0,4
2018-04-10 02:00:00,Spring2018_SOT_26BAM_LRB0401,8.07,14.7,2.372381,6.0,18.94,1,19.0,0.0,4
2018-04-10 02:15:00,Spring2018_SOT_26BAM_LRB0401,8.08,14.5,2.372381,6.07,20.46,1,17.3,1.0,4
2018-04-10 02:30:00,Spring2018_SOT_26BAM_LRB0401,8.09,14.2,2.326788,6.12,19.13,1,19.3,0.0,4
2018-04-10 02:45:00,Spring2018_SOT_26BAM_LRB0401,8.1,14.0,2.326788,6.17,18.82,1,21.1,0.0,4
2018-04-10 03:00:00,Spring2018_SOT_26BAM_LRB0401,8.1,13.8,2.326788,6.23,18.2,1,23.4,0.0,4
2018-04-10 03:15:00,Spring2018_SOT_26BAM_LRB0401,8.11,13.6,2.326788,6.27,18.06,1,21.5,0.0,4
2018-04-10 03:30:00,Spring2018_SOT_26BAM_LRB0401,8.12,13.3,2.326788,6.31,17.94,1,19.9,0.5,4
2018-04-10 03:45:00,Spring2018_SOT_26BAM_LRB0401,8.12,13.1,2.326788,6.36,18.51,1,18.2,0.0,4
2018-04-10 04:00:00,Spring2018_SOT_26BAM_LRB0401,8.13,12.8,2.326788,6.37,18.37,1,17.4,1.0,4
2018-04-10 04:15:00,Spring2018_SOT_26BAM_LRB0401,8.14,12.6,2.326788,6.4,17.75,1,16.9,1.5,4
2018-04-10 04:30:00,Spring2018_SOT_26BAM_LRB0401,8.15,12.3,2.281195,6.44,16.49,1,18.7,0.5,4
2018-04-10 04:45:00,Spring2018_SOT_26BAM_LRB0401,8.15,12.1,2.235532,6.5,16.32,1,18.5,1.0,4
2018-04-10 05:00:00,Spring2018_SOT_26BAM_LRB0401,8.16,11.8,2.235532,6.56,16.61,1,20.0,0.5,4
2018-04-10 05:15:00,Spring2018_SOT_26BAM_LRB0401,8.16,11.6,2.235532,6.61,16.56,1,17.3,1.0,4
2018-04-10 05:30:00,Spring2018_SOT_26BAM_LRB0401,8.16,11.4,2.235532,6.61,16.75,1,18.5,1.0,4
2018-04-10 05:45:00,Spring2018_SOT_26BAM_LRB0401,8.17,11.2,2.418044,6.68,17.15,1,18.3,0.5,4
2018-04-10 06:00:00,Spring2018_SOT_26BAM_LRB0401,8.19,11.0,6.980434,6.73,17.11,3,16.3,0.0,4
2018-04-10 06:15:00,Spring2018_SOT_26BAM_LRB0401,8.2,10.8,28.42375,6.87,18.25,14,15.5,0.5,4
2018-04-10 06:30:00,Spring2018_SOT_26BAM_LRB0401,8.22,10.7,62.50483,7.17,18.84,32,15.0,1.0,4
2018-04-10 06:45:00,Spring2018_SOT_26BAM_LRB0401,7.73,10.6,148.5061,7.62,18.96,88,14.9,0.5,4
2018-04-10 07:00:00,Spring2018_SOT_26BAM_LRB0401,7.84,10.5,254.4449,8.42,19.1,142,14.6,0.5,4
2018-04-10 07:15:00,Spring2018_SOT_26BAM_LRB0401,7.94,10.6,365.4481,9.25,19.6,199,14.8,0.5,4
2018-04-10 07:30:00,Spring2018_SOT_26BAM_LRB0401,7.66,11.8,475.7669,9.85,19.7,251,17.4,0.5,4
2018-04-10 07:45:00,Spring2018_SOT_26BAM_LRB0401,7.82,12.0,589.2336,10.71,19.98,306,18.2,0.5,4
2018-04-10 08:00:00,Spring2018_SOT_26BAM_LRB0401,7.96,12.3,706.1223,11.5,20.56,362,18.4,0.0,4
2018-04-10 15:45:00,Spring2018_SOT_26BAM_LRB0401,7.89,29.0,943.4583,15.67,35.58,402,5.3,2.0,4
2018-04-10 16:15:00,Spring2018_SOT_26BAM_LRB0401,8.01,28.5,896.7394,16.56,35.69,439,4.9,2.0,4
2018-04-10 16:30:00,Spring2018_SOT_26BAM_LRB0401,7.93,28.1,938.759,16.18,36.01,526,4.7,1.0,4
2018-04-10 16:45:00,Spring2018_SOT_26BAM_LRB0401,7.95,27.7,888.6183,16.26,36.17,451,5.0,2.0,4
2018-04-10 17:00:00,Spring2018_SOT_26BAM_LRB0401,7.97,27.2,523.9915,15.59,35.69,344,4.7,2.0,4
2018-04-10 17:15:00,Spring2018_SOT_26BAM_LRB0401,7.95,26.6,566.6041,14.71,35.98,294,5.3,1.5,4
2018-04-10 17:30:00,Spring2018_SOT_26BAM_LRB0401,7.92,26.0,481.0137,13.63,35.64,261,4.7,0.5,4
2018-04-10 17:45:00,Spring2018_SOT_26BAM_LRB0401,7.91,25.4,393.5068,12.75,35.39,207,4.9,0.5,4
2018-04-10 18:00:00,Spring2018_SOT_26BAM_LRB0401,7.92,25.0,262.6117,11.61,34.92,126,4.6,0.0,4
2018-04-10 18:15:00,Spring2018_SOT_26BAM_LRB0401,7.95,24.6,145.1755,10.18,34.15,72,5.7,0.0,4
2018-04-10 18:30:00,Spring2018_SOT_26BAM_LRB0401,7.95,24.1,75.78138,8.76,33.52,33,6.5,0.0,4
2018-04-10 18:45:00,Spring2018_SOT_26BAM_LRB0401,7.95,23.7,32.4386,7.61,32.07,13,7.6,0.0,4
2018-04-10 19:00:00,Spring2018_SOT_26BAM_LRB0401,7.93,23.3,7.847263,6.66,30.42,2,10.0,0.0,4
2018-04-10 19:15:00,Spring2018_SOT_26BAM_LRB0401,7.91,22.8,3.148094,5.8,29.09,1,11.2,0.0,4
2018-04-10 19:30:00,Spring2018_SOT_26BAM_LRB0401,7.89,22.5,2.874255,5.28,28.3,1,11.4,0.0,4
2018-04-10 19:45:00,Spring2018_SOT_26BAM_LRB0401,7.88,22.0,2.874255,4.94,27.51,1,10.8,0.0,4
2018-04-10 20:00:00,Spring2018_SOT_26BAM_LRB0401,7.88,21.6,2.828662,4.75,27.09,1,13.9,0.0,4
2018-04-10 20:15:00,Spring2018_SOT_26BAM_LRB0401,7.87,21.2,2.783069,4.65,27.58,1,12.3,0.0,4
2018-04-10 20:30:00,Spring2018_SOT_26BAM_LRB0401,7.87,20.9,2.783069,4.61,27.26,1,13.8,0.0,4
2018-04-10 20:45:00,Spring2018_SOT_26BAM_LRB0401,7.88,20.5,2.737406,4.64,27.16,1,12.4,0.0,4
2018-04-10 21:00:00,Spring2018_SOT_26BAM_LRB0401,7.88,20.2,2.691813,4.65,25.96,1,15.0,0.0,4
2018-04-10 21:15:00,Spring2018_SOT_26BAM_LRB0401,7.87,19.9,2.691813,4.69,24.63,1,15.9,0.0,4
2018-04-10 21:30:00,Spring2018_SOT_26BAM_LRB0401,7.87,19.5,2.64622,4.74,25.06,1,15.3,0.0,4
2018-04-10 21:45:00,Spring2018_SOT_26BAM_LRB0401,7.86,19.2,2.600557,4.8,24.65,1,15.7,0.0,4
2018-04-10 22:00:00,Spring2018_SOT_26BAM_LRB0401,7.86,18.9,2.600557,4.87,23.79,1,15.8,0.0,4
2018-04-10 22:15:00,Spring2018_SOT_26BAM_LRB0401,7.87,18.6,2.554964,4.91,24.15,1,13.4,0.0,4
2018-04-10 22:30:00,Spring2018_SOT_26BAM_LRB0401,7.86,18.2,2.50937,4.96,23.59,1,13.7,0.0,4
2018-04-10 22:45:00,Spring2018_SOT_26BAM_LRB0401,7.85,17.9,2.50937,5.01,23.14,1,16.4,0.0,4
2018-04-10 23:00:00,Spring2018_SOT_26BAM_LRB0401,7.85,17.6,2.50937,5.04,23.02,1,16.7,0.0,4
2018-04-10 23:15:00,Spring2018_SOT_26BAM_LRB0401,7.84,17.3,2.50937,5.07,22.78,1,16.9,0.0,4
2018-04-10 23:30:00,Spring2018_SOT_26BAM_LRB0401,7.85,17.0,2.463637,5.11,22.7,1,16.9,0.0,4
2018-04-10 23:45:00,Spring2018_SOT_26BAM_LRB0401,7.84,16.7,2.463637,5.13,21.77,1,18.1,0.0,4
2018-04-11 00:00:00,Spring2018_SOT_26BAM_LRB0401,7.84,16.4,2.418044,5.17,21.8,1,17.9,0.0,4
2018-04-11 00:15:00,Spring2018_SOT_26BAM_LRB0401,7.85,16.2,2.418044,5.2,22.18,1,17.0,0.0,4
2018-04-11 00:30:00,Spring2018_SOT_26BAM_LRB0401,7.86,15.9,2.418044,5.24,21.89,1,16.6,0.0,4
2018-04-11 00:45:00,Spring2018_SOT_26BAM_LRB0401,7.85,15.5,2.418044,5.26,20.7,1,16.3,1.0,4
2018-04-11 01:00:00,Spring2018_SOT_26BAM_LRB0401,7.85,15.1,2.418044,5.31,19.94,1,21.2,1.0,4
2018-04-11 01:15:00,Spring2018_SOT_26BAM_LRB0401,7.85,14.8,2.372381,5.37,19.53,1,22.1,1.0,4
2018-04-11 01:30:00,Spring2018_SOT_26BAM_LRB0401,7.86,14.4,2.372381,5.43,19.65,1,15.6,1.0,4
2018-04-11 01:45:00,Spring2018_SOT_26BAM_LRB0401,7.87,14.1,2.326788,5.5,19.2,1,16.2,1.5,4
2018-04-11 02:00:00,Spring2018_SOT_26BAM_LRB0401,7.87,13.7,2.326788,5.55,18.79,1,17.2,1.0,4
2018-04-11 02:15:00,Spring2018_SOT_26BAM_LRB0401,7.87,13.4,2.326788,5.63,18.75,1,18.4,0.0,4
2018-04-11 02:30:00,Spring2018_SOT_26BAM_LRB0401,7.88,13.1,2.326788,5.71,18.84,1,18.4,0.5,4
2018-04-11 02:45:00,Spring2018_SOT_26BAM_LRB0401,7.88,12.9,2.281195,5.8,18.34,1,20.1,0.5,4
2018-04-11 03:00:00,Spring2018_SOT_26BAM_LRB0401,7.89,12.6,2.281195,5.86,17.89,1,21.7,0.5,4
2018-04-11 03:15:00,Spring2018_SOT_26BAM_LRB0401,7.89,12.4,2.235532,5.93,18.01,1,20.7,0.0,4
2018-04-11 03:30:00,Spring2018_SOT_26BAM_LRB0401,7.9,12.2,2.235532,6.01,17.77,1,21.0,1.0,4
2018-04-11 03:45:00,Spring2018_SOT_26BAM_LRB0401,7.9,11.9,2.235532,6.07,17.51,1,20.9,0.5,4
2018-04-11 04:00:00,Spring2018_SOT_26BAM_LRB0401,7.91,11.7,2.235532,6.12,17.44,1,20.9,1.0,4
2018-04-11 04:15:00,Spring2018_SOT_26BAM_LRB0401,7.93,11.4,2.235532,6.18,16.82,1,21.9,0.5,4
2018-04-11 04:30:00,Spring2018_SOT_26BAM_LRB0401,7.94,11.2,2.235532,6.24,16.8,1,22.0,1.5,4
2018-04-11 04:45:00,Spring2018_SOT_26BAM_LRB0401,7.94,11.0,2.235532,6.31,16.75,1,21.8,1.5,4
2018-04-11 05:00:00,Spring2018_SOT_26BAM_LRB0401,7.95,10.8,2.189939,6.36,16.99,1,20.1,1.5,4
2018-04-11 05:15:00,Spring2018_SOT_26BAM_LRB0401,7.97,10.7,2.144346,6.41,17.44,1,18.8,1.5,4
2018-04-11 05:30:00,Spring2018_SOT_26BAM_LRB0401,7.97,10.5,2.235532,6.47,17.61,1,17.6,2.0,4
2018-04-11 05:45:00,Spring2018_SOT_26BAM_LRB0401,7.98,10.3,2.50937,6.53,17.37,1,17.5,2.5,4
2018-04-11 06:00:00,Spring2018_SOT_26BAM_LRB0401,7.99,10.1,8.3948,6.61,17.01,3,18.4,2.0,4
2018-04-11 06:15:00,Spring2018_SOT_26BAM_LRB0401,8.0,10.0,38.73479,6.81,16.27,18,22.1,2.0,4
2018-04-11 06:30:00,Spring2018_SOT_26BAM_LRB0401,8.03,9.9,102.1064,7.28,16.89,67,21.6,1.5,4
2018-04-11 06:45:00,Spring2018_SOT_26BAM_LRB0401,7.96,9.8,193.8563,7.97,17.82,113,20.6,1.0,4
2018-04-11 07:00:00,Spring2018_SOT_26BAM_LRB0401,7.91,9.9,275.5688,8.86,18.98,149,18.7,1.0,4
2018-04-11 07:15:00,Spring2018_SOT_26BAM_LRB0401,7.87,10.0,365.1287,9.84,19.58,192,18.5,2.0,4
2018-04-11 07:30:00,Spring2018_SOT_26BAM_LRB0401,7.92,11.7,458.6579,10.66,20.32,238,18.5,1.0,4
2018-04-11 07:45:00,Spring2018_SOT_26BAM_LRB0401,7.84,11.9,572.444,11.54,20.77,298,18.5,2.0,4
2018-04-11 08:00:00,Spring2018_SOT_26BAM_LRB0401,7.92,12.2,677.1968,12.55,21.84,352,17.2,2.0,4
2018-04-11 08:15:00,Spring2018_SOT_26BAM_LRB0401,7.97,12.6,827.4821,13.59,22.97,418,16.3,2.0,4
2018-04-11 08:30:00,Spring2018_SOT_26BAM_LRB0401,7.96,13.1,952.355,14.68,24.58,479,15.6,1.5,4
2018-04-11 16:30:00,Spring2018_SOT_26BAM_LRB0401,7.99,26.2,525.5883,19.15,34.31,259,6.3,2.0,4
2018-04-11 16:45:00,Spring2018_SOT_26BAM_LRB0401,7.88,25.8,625.1854,18.14,34.18,317,6.9,1.5,4
2018-04-11 17:00:00,Spring2018_SOT_26BAM_LRB0401,7.96,25.5,614.5095,18.03,34.36,347,6.9,1.5,4
2018-04-11 17:15:00,Spring2018_SOT_26BAM_LRB0401,7.92,25.3,720.5851,18.05,35.05,402,6.4,0.5,4
2018-04-11 17:30:00,Spring2018_SOT_26BAM_LRB0401,7.87,25.1,550.3621,18.79,34.55,276,6.3,1.0,4
2018-04-11 17:45:00,Spring2018_SOT_26BAM_LRB0401,7.84,24.7,376.3066,17.4,34.65,192,5.9,0.5,4
2018-04-11 18:00:00,Spring2018_SOT_26BAM_LRB0401,7.95,24.3,266.079,15.49,34.36,138,6.0,0.5,4
2018-04-11 18:15:00,Spring2018_SOT_26BAM_LRB0401,7.84,23.8,175.333,13.38,33.99,89,6.0,0.5,4
2018-04-11 18:30:00,Spring2018_SOT_26BAM_LRB0401,7.9,23.3,85.4537,11.48,33.26,38,7.4,0.0,4
2018-04-11 18:45:00,Spring2018_SOT_26BAM_LRB0401,7.89,23.0,34.26359,9.74,31.64,12,9.0,0.0,4
2018-04-11 19:00:00,Spring2018_SOT_26BAM_LRB0401,7.9,22.6,8.349137,8.32,30.72,2,8.4,0.0,4
2018-04-11 19:15:00,Spring2018_SOT_26BAM_LRB0401,7.88,22.2,3.148094,7.17,29.26,1,11.1,0.0,4
2018-04-11 19:30:00,Spring2018_SOT_26BAM_LRB0401,7.88,21.8,2.874255,6.35,27.9,1,12.3,0.0,4
2018-04-11 19:45:00,Spring2018_SOT_26BAM_LRB0401,7.87,21.5,2.874255,5.81,27.43,1,12.3,0.0,4
2018-04-11 20:00:00,Spring2018_SOT_26BAM_LRB0401,7.86,21.1,2.783069,5.5,27.36,1,13.8,0.0,4
2018-04-11 20:15:00,Spring2018_SOT_26BAM_LRB0401,7.87,20.7,2.783069,5.29,26.72,1,14.7,0.0,4
2018-04-11 20:30:00,Spring2018_SOT_26BAM_LRB0401,7.88,20.4,2.737406,5.14,26.28,1,16.1,0.0,4
2018-04-11 20:45:00,Spring2018_SOT_26BAM_LRB0401,7.89,20.1,2.691813,5.06,26.4,1,14.9,0.0,4
2018-04-11 21:00:00,Spring2018_SOT_26BAM_LRB0401,7.88,19.7,2.691813,5.0,25.72,1,15.3,0.0,4
2018-04-11 21:15:00,Spring2018_SOT_26BAM_LRB0401,7.89,19.4,2.64622,4.99,25.48,1,14.7,0.0,4
2018-04-11 21:30:00,Spring2018_SOT_26BAM_LRB0401,7.9,19.1,2.600557,5.0,25.16,1,14.1,0.0,4
2018-04-11 21:45:00,Spring2018_SOT_26BAM_LRB0401,7.9,18.7,2.600557,5.02,25.48,1,12.7,0.0,4
